DATE;TIME;HIGH;LOW;CLOSE;OPEN;VOLUME
2015.04.27;12:00:00;1.93924;1.93416;1.93678;1.93859;32963
2015.04.27;16:00:00;1.94053;1.92942;1.93959;1.93678;42295
2015.04.27;20:00:00;1.94127;1.93715;1.93845;1.93957;22915
2015.04.28;00:00:00;1.94234;1.93395;1.93651;1.93845;16396
2015.04.28;04:00:00;1.93724;1.93401;1.93595;1.93649;15091
2015.04.28;08:00:00;1.93603;1.92294;1.92578;1.93595;35775
2015.04.28;12:00:00;1.93141;1.91921;1.92069;1.92578;43755
2015.04.28;16:00:00;1.92185;1.91058;1.91215;1.9207;46334
2015.04.28;20:00:00;1.91354;1.90999;1.91116;1.91218;22951
2015.04.29;00:00:00;1.91884;1.91076;1.91451;1.91118;16777
2015.04.29;04:00:00;1.92162;1.91439;1.91985;1.91459;19894
2015.04.29;08:00:00;1.9274;1.91821;1.92663;1.91991;36110
2015.04.29;12:00:00;1.92716;1.9165;1.91943;1.92667;45646
2015.04.29;16:00:00;1.92157;1.91222;1.91819;1.91941;61599
2015.04.29;20:00:00;1.92725;1.91493;1.92694;1.91818;40393
2015.04.30;00:00:00;1.93364;1.92543;1.9256;1.92694;17101
2015.04.30;04:00:00;1.93293;1.92462;1.92845;1.92549;22448
2015.04.30;08:00:00;1.94875;1.92823;1.9463;1.92847;52069
2015.04.30;12:00:00;1.94992;1.94222;1.94571;1.94628;53582
2015.04.30;16:00:00;1.95053;1.94079;1.94147;1.94571;58023
2015.04.30;20:00:00;1.94253;1.93813;1.94144;1.94147;29715
2015.05.01;00:00:00;1.94648;1.93825;1.94467;1.94144;14149
2015.05.01;04:00:00;1.9478;1.94277;1.94535;1.94467;12533
2015.05.01;08:00:00;1.95249;1.93735;1.93799;1.94535;28797
2015.05.01;12:00:00;1.94179;1.93547;1.93882;1.938;33317
2015.05.01;16:00:00;1.94211;1.93072;1.93302;1.9388;51941
2015.05.01;20:00:00;1.93526;1.92774;1.92849;1.93302;21434
2015.05.04;00:00:00;1.93933;1.93018;1.93868;1.93125;15481
2015.05.04;04:00:00;1.94202;1.93349;1.93648;1.93867;16607
2015.05.04;08:00:00;1.93689;1.93029;1.9342;1.93648;31706
2015.05.04;12:00:00;1.93421;1.92638;1.93116;1.93421;32660
2015.05.04;16:00:00;1.93173;1.92619;1.92683;1.93116;30263
2015.05.04;20:00:00;1.93006;1.92595;1.92852;1.92687;11668
2015.05.05;00:00:00;1.93015;1.92678;1.92929;1.92835;11825
2015.05.05;04:00:00;1.94018;1.91128;1.91301;1.92929;19772
2015.05.05;08:00:00;1.92273;1.91011;1.92038;1.91305;42553
2015.05.05;12:00:00;1.92257;1.91576;1.91657;1.92041;40540
